Target;Date;Minutes;Day;Holiday;Temperature;Wind;Cloudiness
211.26;26.10.2018;1320;Fri;Regular;3.0;0;100
216.35;26.10.2018;1260;Fri;Regular;3.0;0;100
219.52;26.10.2018;1200;Fri;Regular;3.0;1;95
222.64;26.10.2018;1140;Fri;Regular;3.0;1;95
229.52;26.10.2018;1080;Fri;Regular;3.0;1;95
238.04;26.10.2018;1020;Fri;Regular;3.1;1;75
256.1;26.10.2018;960;Fri;Regular;3.1;1;75
283.61;26.10.2018;900;Fri;Regular;3.1;1;75
287.62;26.10.2018;840;Fri;Regular;2.1;1;100
297.9;26.10.2018;780;Fri;Regular;2.1;1;100
299.91;26.10.2018;720;Fri;Regular;2.1;1;100
302.46;26.10.2018;660;Fri;Regular;1.1;1;100
298.04;26.10.2018;600;Fri;Regular;1.1;1;100
291.53;26.10.2018;540;Fri;Regular;1.1;1;100
271.75;26.10.2018;480;Fri;Regular;0.7;1;100
239.2;26.10.2018;420;Fri;Regular;0.7;1;100
217.65;26.10.2018;360;Fri;Regular;0.7;1;100
206.94;26.10.2018;300;Fri;Regular;0.6;1;100
208.69;26.10.2018;240;Fri;Regular;0.6;1;100
208.27;26.10.2018;180;Fri;Regular;0.6;1;100
207.59;26.10.2018;120;Fri;Regular;2.1;2;100
208.81;26.10.2018;60;Fri;Regular;2.1;2;100
206.46;26.10.2018;0;Fri;Regular;2.1;2;100
209.25;25.10.2018;1380;Thu;Regular;2.6;1;100
210.79;25.10.2018;1320;Thu;Regular;2.6;1;100
220.53;25.10.2018;1260;Thu;Regular;2.6;1;100
228.77;25.10.2018;1200;Thu;Regular;3.0;1;100
240.59;25.10.2018;1140;Thu;Regular;3.0;1;100
251.1;25.10.2018;1080;Thu;Regular;3.0;1;100
274.54;25.10.2018;1020;Thu;Regular;4.1;1;100
290.79;25.10.2018;960;Thu;Regular;4.1;1;100
298.78;25.10.2018;900;Thu;Regular;4.1;1;100
299.2;25.10.2018;840;Thu;Regular;3.3;2;100
305.88;25.10.2018;780;Thu;Regular;3.3;2;100
307.07;25.10.2018;720;Thu;Regular;3.3;2;100
299.85;25.10.2018;660;Thu;Regular;3.1;2;100
302.44;25.10.2018;600;Thu;Regular;3.1;2;100
294.44;25.10.2018;540;Thu;Regular;3.1;2;100
267.37;25.10.2018;480;Thu;Regular;4.0;1;100
238.2;25.10.2018;420;Thu;Regular;4.0;1;100
220.99;25.10.2018;360;Thu;Regular;4.0;1;100
205.71;25.10.2018;300;Thu;Regular;4.3;1;100
206.85;25.10.2018;240;Thu;Regular;4.3;1;100
207.86;25.10.2018;180;Thu;Regular;4.3;1;100
206.66;25.10.2018;120;Thu;Regular;5.0;0;100
207.93;25.10.2018;60;Thu;Regular;5.0;0;100
206.14;25.10.2018;0;Thu;Regular;5.0;0;100
211.14;24.10.2018;1380;Wed;Regular;4.8;0;100
210.73;24.10.2018;1320;Wed;Regular;4.8;0;100
218.37;24.10.2018;1260;Wed;Regular;4.8;0;100
227.49;24.10.2018;1200;Wed;Regular;5.5;0;100
236.27;24.10.2018;1140;Wed;Regular;5.5;0;100
247.72;24.10.2018;1080;Wed;Regular;5.5;0;100
272.07;24.10.2018;1020;Wed;Regular;5.3;1;100
287.76;24.10.2018;960;Wed;Regular;5.3;1;100
293.47;24.10.2018;900;Wed;Regular;5.3;1;100
297.44;24.10.2018;840;Wed;Regular;4.4;2;100
300.09;24.10.2018;780;Wed;Regular;4.4;2;100
301.92;24.10.2018;720;Wed;Regular;4.4;2;100
298.12;24.10.2018;660;Wed;Regular;4.2;2;100
306.32;24.10.2018;600;Wed;Regular;4.2;2;100
293.23;24.10.2018;540;Wed;Regular;4.2;2;100
271.96;24.10.2018;480;Wed;Regular;3.2;0;100
236.94;24.10.2018;420;Wed;Regular;3.2;0;100
215.81;24.10.2018;360;Wed;Regular;3.2;0;100
201.84;24.10.2018;300;Wed;Regular;3.5;0;100
203.58;24.10.2018;240;Wed;Regular;3.5;0;100
203.39;24.10.2018;180;Wed;Regular;3.5;0;100
203.55;24.10.2018;120;Wed;Regular;4.7;1;100
203.36;24.10.2018;60;Wed;Regular;4.7;1;100
203.8;24.10.2018;0;Wed;Regular;4.7;1;100
202.43;23.10.2018;1380;Tue;Regular;4.5;0;95
209.23;23.10.2018;1320;Tue;Regular;4.5;0;95
214.04;23.10.2018;1260;Tue;Regular;4.5;0;95
225.43;23.10.2018;1200;Tue;Regular;5.4;0;100
233.55;23.10.2018;1140;Tue;Regular;5.4;0;100
246.02;23.10.2018;1080;Tue;Regular;5.4;0;100
271.34;23.10.2018;1020;Tue;Regular;5.5;1;100
284.69;23.10.2018;960;Tue;Regular;5.5;1;100
285.88;23.10.2018;900;Tue;Regular;5.5;1;100
287.15;23.10.2018;840;Tue;Regular;4.7;0;100
299.09;23.10.2018;780;Tue;Regular;4.7;0;100
299.47;23.10.2018;720;Tue;Regular;4.7;0;100
294.22;23.10.2018;660;Tue;Regular;3.5;1;100
297.12;23.10.2018;600;Tue;Regular;3.5;1;100
289.22;23.10.2018;540;Tue;Regular;3.5;1;100
267.12;23.10.2018;480;Tue;Regular;3.5;1;95
238.62;23.10.2018;420;Tue;Regular;3.5;1;95
212.61;23.10.2018;360;Tue;Regular;3.5;1;95
203.48;23.10.2018;300;Tue;Regular;3.6;1;0
203.26;23.10.2018;240;Tue;Regular;3.6;1;0
203.95;23.10.2018;180;Tue;Regular;3.6;1;0
201.91;23.10.2018;120;Tue;Regular;4.6;1;0
201.8;23.10.2018;60;Tue;Regular;4.6;1;0
202.54;23.10.2018;0;Tue;Regular;4.6;1;0
205.1;22.10.2018;1380;Mon;Regular;5.7;1;0
204.31;22.10.2018;1320;Mon;Regular;5.7;1;0
215.01;22.10.2018;1260;Mon;Regular;5.7;1;0
220.75;22.10.2018;1200;Mon;Regular;6.5;1;75
231.79;22.10.2018;1140;Mon;Regular;6.5;1;75
241.8;22.10.2018;1080;Mon;Regular;6.5;1;75
265.2;22.10.2018;1020;Mon;Regular;7.7;1;40
279.22;22.10.2018;960;Mon;Regular;7.7;1;40
283.28;22.10.2018;900;Mon;Regular;7.7;1;40
288.25;22.10.2018;840;Mon;Regular;7.7;2;40
286.94;22.10.2018;780;Mon;Regular;7.7;2;40
292.69;22.10.2018;720;Mon;Regular;7.7;2;40
289.23;22.10.2018;660;Mon;Regular;5.9;1;100
293.07;22.10.2018;600;Mon;Regular;5.9;1;100
286.66;22.10.2018;540;Mon;Regular;5.9;1;100
268.38;22.10.2018;480;Mon;Regular;5.8;0;100
233.92;22.10.2018;420;Mon;Regular;5.8;0;100
212.63;22.10.2018;360;Mon;Regular;5.8;0;100
201.02;22.10.2018;300;Mon;Regular;6.4;0;100
199.32;22.10.2018;240;Mon;Regular;6.4;0;100
201.46;22.10.2018;180;Mon;Regular;6.4;0;100
200.83;22.10.2018;120;Mon;Regular;6.6;0;100
199;22.10.2018;60;Mon;Regular;6.6;0;100
200.04;22.10.2018;0;Mon;Regular;6.6;0;100
201.76;21.10.2018;1380;Sun;Regular;6.9;0;100
200.05;21.10.2018;1320;Sun;Regular;6.9;0;100
202.27;21.10.2018;1260;Sun;Regular;6.9;0;100
205.32;21.10.2018;1200;Sun;Regular;7.0;0;100
204.8;21.10.2018;1140;Sun;Regular;7.0;0;100
204.73;21.10.2018;1080;Sun;Regular;7.0;0;100
206.1;21.10.2018;1020;Sun;Regular;7.8;0;100
204.56;21.10.2018;960;Sun;Regular;7.8;0;100
206.39;21.10.2018;900;Sun;Regular;7.8;0;100
203.65;21.10.2018;840;Sun;Regular;7.3;1;100
203.87;21.10.2018;780;Sun;Regular;7.3;1;100
204.88;21.10.2018;720;Sun;Regular;7.3;1;100
203.04;21.10.2018;660;Sun;Regular;7.0;0;100
203.64;21.10.2018;600;Sun;Regular;7.0;0;100
206.59;21.10.2018;540;Sun;Regular;7.0;0;100
202.24;21.10.2018;480;Sun;Regular;5.9;0;100
200.24;21.10.2018;420;Sun;Regular;5.9;0;100
201.53;21.10.2018;360;Sun;Regular;5.9;0;100
201.17;21.10.2018;300;Sun;Regular;6.6;1;100
202.38;21.10.2018;240;Sun;Regular;6.6;1;100
201.07;21.10.2018;180;Sun;Regular;6.6;1;100
202.77;21.10.2018;120;Sun;Regular;6.9;1;100
202.16;21.10.2018;60;Sun;Regular;6.9;1;100
201.23;21.10.2018;0;Sun;Regular;6.9;1;100
203.72;20.10.2018;1380;Sat;Regular;7.1;1;100
203.04;20.10.2018;1320;Sat;Regular;7.1;1;100
203.11;20.10.2018;1260;Sat;Regular;7.1;1;100
203.65;20.10.2018;1200;Sat;Regular;7.2;1;100
204.07;20.10.2018;1140;Sat;Regular;7.2;1;100
206.91;20.10.2018;1080;Sat;Regular;7.2;1;100
202.64;20.10.2018;1020;Sat;Regular;7.8;1;100
204.42;20.10.2018;960;Sat;Regular;7.8;1;100
202.36;20.10.2018;900;Sat;Regular;7.8;1;100
202.87;20.10.2018;840;Sat;Regular;7.7;2;75
203.99;20.10.2018;780;Sat;Regular;7.7;2;75
207.02;20.10.2018;720;Sat;Regular;7.7;2;75
203.72;20.10.2018;660;Sat;Regular;5.3;1;0
205.5;20.10.2018;600;Sat;Regular;5.3;1;0
204.17;20.10.2018;540;Sat;Regular;5.3;1;0
202.26;20.10.2018;480;Sat;Regular;3.3;0;0
201.17;20.10.2018;420;Sat;Regular;3.3;0;0
198.43;20.10.2018;360;Sat;Regular;3.3;0;0
198.03;20.10.2018;300;Sat;Regular;5.2;0;0
198.71;20.10.2018;240;Sat;Regular;5.2;0;0
199.81;20.10.2018;180;Sat;Regular;5.2;0;0
200.82;20.10.2018;120;Sat;Regular;8.5;1;0
199.94;20.10.2018;60;Sat;Regular;8.5;1;0
196.89;20.10.2018;0;Sat;Regular;8.5;1;0
201.74;19.10.2018;1380;Fri;Regular;12.2;2;95
202.98;19.10.2018;1320;Fri;Regular;12.2;2;95
209.33;19.10.2018;1260;Fri;Regular;12.2;2;95
216.47;19.10.2018;1200;Fri;Regular;14.7;2;95
227.55;19.10.2018;1140;Fri;Regular;14.7;2;95
230.56;19.10.2018;1080;Fri;Regular;14.7;2;95
242.13;19.10.2018;1020;Fri;Regular;16.7;1;60
255.69;19.10.2018;960;Fri;Regular;16.7;1;60
278.36;19.10.2018;900;Fri;Regular;16.7;1;60
284.09;19.10.2018;840;Fri;Regular;15.7;1;0
286.2;19.10.2018;780;Fri;Regular;15.7;1;0
288;19.10.2018;720;Fri;Regular;15.7;1;0
295.13;19.10.2018;660;Fri;Regular;12.6;1;5
297.83;19.10.2018;600;Fri;Regular;12.6;1;5
293.83;19.10.2018;540;Fri;Regular;12.6;1;5
272.28;19.10.2018;480;Fri;Regular;10.4;0;5
231.88;19.10.2018;420;Fri;Regular;10.4;0;5
211.27;19.10.2018;360;Fri;Regular;10.4;0;5
199.27;19.10.2018;300;Fri;Regular;11.0;0;0
200.91;19.10.2018;240;Fri;Regular;11.0;0;0
201.41;19.10.2018;180;Fri;Regular;11.0;0;0
201.02;19.10.2018;120;Fri;Regular;13.1;1;0
199.97;19.10.2018;60;Fri;Regular;13.1;1;0
202.04;19.10.2018;0;Fri;Regular;13.1;1;0
201.99;18.10.2018;1380;Thu;Regular;13.5;1;0
209.58;18.10.2018;1320;Thu;Regular;13.5;1;0
210.35;18.10.2018;1260;Thu;Regular;13.5;1;0
217.86;18.10.2018;1200;Thu;Regular;13.1;0;25
225.75;18.10.2018;1140;Thu;Regular;13.1;0;25
241.67;18.10.2018;1080;Thu;Regular;13.1;0;25
267.61;18.10.2018;1020;Thu;Regular;17.7;1;0
283.61;18.10.2018;960;Thu;Regular;17.7;1;0
281.68;18.10.2018;900;Thu;Regular;17.7;1;0
282.43;18.10.2018;840;Thu;Regular;16.8;1;0
283.75;18.10.2018;780;Thu;Regular;16.8;1;0
285.21;18.10.2018;720;Thu;Regular;16.8;1;0
294.38;18.10.2018;660;Thu;Regular;7.7;0;0
295.13;18.10.2018;600;Thu;Regular;7.7;0;0
290.83;18.10.2018;540;Thu;Regular;7.7;0;0
270.41;18.10.2018;480;Thu;Regular;4.6;0;0
239.39;18.10.2018;420;Thu;Regular;4.6;0;0
217.59;18.10.2018;360;Thu;Regular;4.6;0;0
206.51;18.10.2018;300;Thu;Regular;5.1;0;0
206.58;18.10.2018;240;Thu;Regular;5.1;0;0
206.61;18.10.2018;180;Thu;Regular;5.1;0;0
206.73;18.10.2018;120;Thu;Regular;6.0;0;0
208.55;18.10.2018;60;Thu;Regular;6.0;0;0
206.58;18.10.2018;0;Thu;Regular;6.0;0;0
209.45;17.10.2018;1380;Wed;Regular;7.7;0;0
210.95;17.10.2018;1320;Wed;Regular;7.7;0;0
219.66;17.10.2018;1260;Wed;Regular;7.7;0;0
229.41;17.10.2018;1200;Wed;Regular;11.0;0;0
238.22;17.10.2018;1140;Wed;Regular;11.0;0;0
250.66;17.10.2018;1080;Wed;Regular;11.0;0;0
268.2;17.10.2018;1020;Wed;Regular;15.9;0;0
282.74;17.10.2018;960;Wed;Regular;15.9;0;0
281.13;17.10.2018;900;Wed;Regular;15.9;0;0
289.01;17.10.2018;840;Wed;Regular;15.1;1;0
288.64;17.10.2018;780;Wed;Regular;15.1;1;0
292.07;17.10.2018;720;Wed;Regular;15.1;1;0
292.18;17.10.2018;660;Wed;Regular;10.0;1;0
292.87;17.10.2018;600;Wed;Regular;10.0;1;0
287.91;17.10.2018;540;Wed;Regular;10.0;1;0
272.01;17.10.2018;480;Wed;Regular;6.8;0;0
235.68;17.10.2018;420;Wed;Regular;6.8;0;0
214.64;17.10.2018;360;Wed;Regular;6.8;0;0
203.92;17.10.2018;300;Wed;Regular;8.5;0;0
206.03;17.10.2018;240;Wed;Regular;8.5;0;0
204.95;17.10.2018;180;Wed;Regular;8.5;0;0
205.56;17.10.2018;120;Wed;Regular;10.8;0;0
204.56;17.10.2018;60;Wed;Regular;10.8;0;0
204.69;17.10.2018;0;Wed;Regular;10.8;0;0
205.93;16.10.2018;1380;Tue;Regular;13.3;1;0
208.77;16.10.2018;1320;Tue;Regular;13.3;1;0
220.67;16.10.2018;1260;Tue;Regular;13.3;1;0
229.88;16.10.2018;1200;Tue;Regular;14.2;1;25
238.47;16.10.2018;1140;Tue;Regular;14.2;1;25
248.69;16.10.2018;1080;Tue;Regular;14.2;1;25
269.33;16.10.2018;1020;Tue;Regular;16.3;1;25
284.03;16.10.2018;960;Tue;Regular;16.3;1;25
285.13;16.10.2018;900;Tue;Regular;16.3;1;25
289.3;16.10.2018;840;Tue;Regular;14.8;1;75
292.06;16.10.2018;780;Tue;Regular;14.8;1;75
293.29;16.10.2018;720;Tue;Regular;14.8;1;75
288.9;16.10.2018;660;Tue;Regular;8.8;1;100
295.72;16.10.2018;600;Tue;Regular;8.8;1;100
287.55;16.10.2018;540;Tue;Regular;8.8;1;100
270.2;16.10.2018;480;Tue;Regular;6.6;0;0
237;16.10.2018;420;Tue;Regular;6.6;0;0
215.84;16.10.2018;360;Tue;Regular;6.6;0;0
205.47;16.10.2018;300;Tue;Regular;7.2;0;0
203.65;16.10.2018;240;Tue;Regular;7.2;0;0
204.33;16.10.2018;180;Tue;Regular;7.2;0;0
203.86;16.10.2018;120;Tue;Regular;9.0;0;0
203.64;16.10.2018;60;Tue;Regular;9.0;0;0
203.11;16.10.2018;0;Tue;Regular;9.0;0;0
206.6;15.10.2018;1380;Mon;Regular;9.7;0;0
209.23;15.10.2018;1320;Mon;Regular;9.7;0;0
216.53;15.10.2018;1260;Mon;Regular;9.7;0;0
229.93;15.10.2018;1200;Mon;Regular;12.7;0;0
238.38;15.10.2018;1140;Mon;Regular;12.7;0;0
249.57;15.10.2018;1080;Mon;Regular;12.7;0;0
271.7;15.10.2018;1020;Mon;Regular;17.9;1;0
286.07;15.10.2018;960;Mon;Regular;17.9;1;0
290.27;15.10.2018;900;Mon;Regular;17.9;1;0
291.88;15.10.2018;840;Mon;Regular;16.0;1;0
292.7;15.10.2018;780;Mon;Regular;16.0;1;0
288.92;15.10.2018;720;Mon;Regular;16.0;1;0
292.78;15.10.2018;660;Mon;Regular;10.6;1;0
289.72;15.10.2018;600;Mon;Regular;10.6;1;0
284.73;15.10.2018;540;Mon;Regular;10.6;1;0
264.88;15.10.2018;480;Mon;Regular;8.8;0;25
234.12;15.10.2018;420;Mon;Regular;8.8;0;25
210.81;15.10.2018;360;Mon;Regular;8.8;0;25
199.42;15.10.2018;300;Mon;Regular;10.0;0;25
200.13;15.10.2018;240;Mon;Regular;10.0;0;25
201.74;15.10.2018;180;Mon;Regular;10.0;0;25
198.91;15.10.2018;120;Mon;Regular;12.4;0;40
201.23;15.10.2018;60;Mon;Regular;12.4;0;40
200.72;15.10.2018;0;Mon;Regular;12.4;0;40
201.54;14.10.2018;1380;Sun;Regular;13.8;1;40
201.96;14.10.2018;1320;Sun;Regular;13.8;1;40
204.83;14.10.2018;1260;Sun;Regular;13.8;1;40
207.94;14.10.2018;1200;Sun;Regular;16.5;1;75
208.73;14.10.2018;1140;Sun;Regular;16.5;1;75
207.58;14.10.2018;1080;Sun;Regular;16.5;1;75
206.63;14.10.2018;1020;Sun;Regular;17.6;1;60
207.69;14.10.2018;960;Sun;Regular;17.6;1;60
207.46;14.10.2018;900;Sun;Regular;17.6;1;60
206.52;14.10.2018;840;Sun;Regular;15.6;1;75
207.03;14.10.2018;780;Sun;Regular;15.6;1;75
207.54;14.10.2018;720;Sun;Regular;15.6;1;75
206.48;14.10.2018;660;Sun;Regular;10.4;1;75
201.85;14.10.2018;600;Sun;Regular;10.4;1;75
201.57;14.10.2018;540;Sun;Regular;10.4;1;75
200.6;14.10.2018;480;Sun;Regular;9.3;0;95
201.5;14.10.2018;420;Sun;Regular;9.3;0;95
203.29;14.10.2018;360;Sun;Regular;9.3;0;95
201.26;14.10.2018;300;Sun;Regular;8.5;0;0
201.9;14.10.2018;240;Sun;Regular;8.5;0;0
202.1;14.10.2018;180;Sun;Regular;8.5;0;0
201.91;14.10.2018;120;Sun;Regular;9.9;0;0
203.52;14.10.2018;60;Sun;Regular;9.9;0;0
201.46;14.10.2018;0;Sun;Regular;9.9;0;0
203.6;13.10.2018;1380;Sat;Regular;10.8;0;0
205.38;13.10.2018;1320;Sat;Regular;10.8;0;0
205.15;13.10.2018;1260;Sat;Regular;10.8;0;0
208.91;13.10.2018;1200;Sat;Regular;12.8;1;0
210.72;13.10.2018;1140;Sat;Regular;12.8;1;0
208.37;13.10.2018;1080;Sat;Regular;12.8;1;0
209.36;13.10.2018;1020;Sat;Regular;14.5;1;0
208.58;13.10.2018;960;Sat;Regular;14.5;1;0
211.02;13.10.2018;900;Sat;Regular;14.5;1;0
209.66;13.10.2018;840;Sat;Regular;11.6;1;100
208.27;13.10.2018;780;Sat;Regular;11.6;1;100
205.92;13.10.2018;720;Sat;Regular;11.6;1;100
206.73;13.10.2018;660;Sat;Regular;8.9;1;75
204.83;13.10.2018;600;Sat;Regular;8.9;1;75
205.49;13.10.2018;540;Sat;Regular;8.9;1;75
202.92;13.10.2018;480;Sat;Regular;7.8;1;0
202.13;13.10.2018;420;Sat;Regular;7.8;1;0
202.07;13.10.2018;360;Sat;Regular;7.8;1;0
201.78;13.10.2018;300;Sat;Regular;8.2;0;0
204.05;13.10.2018;240;Sat;Regular;8.2;0;0
204.03;13.10.2018;180;Sat;Regular;8.2;0;0
202.63;13.10.2018;120;Sat;Regular;10.1;1;0
203.73;13.10.2018;60;Sat;Regular;10.1;1;0
201.53;13.10.2018;0;Sat;Regular;10.1;1;0
205.41;12.10.2018;1380;Fri;Regular;11.7;1;0
208.22;12.10.2018;1320;Fri;Regular;11.7;1;0
214.26;12.10.2018;1260;Fri;Regular;11.7;1;0
218.99;12.10.2018;1200;Fri;Regular;13.0;1;0
224.18;12.10.2018;1140;Fri;Regular;13.0;1;0
229.55;12.10.2018;1080;Fri;Regular;13.0;1;0
237.31;12.10.2018;1020;Fri;Regular;14.4;1;0
257.87;12.10.2018;960;Fri;Regular;14.4;1;0
283.5;12.10.2018;900;Fri;Regular;14.4;1;0
288.57;12.10.2018;840;Fri;Regular;12.0;2;0
291.04;12.10.2018;780;Fri;Regular;12.0;2;0
288.35;12.10.2018;720;Fri;Regular;12.0;2;0
286;12.10.2018;660;Fri;Regular;6.7;1;95
291.41;12.10.2018;600;Fri;Regular;6.7;1;95
289.84;12.10.2018;540;Fri;Regular;6.7;1;95
262.41;12.10.2018;480;Fri;Regular;2.6;0;0
237.07;12.10.2018;420;Fri;Regular;2.6;0;0
213.23;12.10.2018;360;Fri;Regular;2.6;0;0
201.72;12.10.2018;300;Fri;Regular;4.0;0;0
202.5;12.10.2018;240;Fri;Regular;4.0;0;0
203.91;12.10.2018;180;Fri;Regular;4.0;0;0
201.91;12.10.2018;120;Fri;Regular;5.6;0;0
202.47;12.10.2018;60;Fri;Regular;5.6;0;0
203.09;12.10.2018;0;Fri;Regular;5.6;0;0
203.02;11.10.2018;1380;Thu;Holiday;6.2;0;0
205.29;11.10.2018;1320;Thu;Holiday;6.2;0;0
216.95;11.10.2018;1260;Thu;Holiday;6.2;0;0
226.42;11.10.2018;1200;Thu;Holiday;11.2;1;0
235.42;11.10.2018;1140;Thu;Holiday;11.2;1;0
244.58;11.10.2018;1080;Thu;Holiday;11.2;1;0
264.77;11.10.2018;1020;Thu;Holiday;13.3;2;0
280.01;11.10.2018;960;Thu;Holiday;13.3;2;0
284.08;11.10.2018;900;Thu;Holiday;13.3;2;0
285.35;11.10.2018;840;Thu;Holiday;12.7;2;0
283.35;11.10.2018;780;Thu;Holiday;12.7;2;0
288.91;11.10.2018;720;Thu;Holiday;12.7;2;0
291.56;11.10.2018;660;Thu;Holiday;9.0;2;0
292.46;11.10.2018;600;Thu;Holiday;9.0;2;0
286.14;11.10.2018;540;Thu;Holiday;9.0;2;0
267.43;11.10.2018;480;Thu;Holiday;7.9;1;0
235.15;11.10.2018;420;Thu;Holiday;7.9;1;0
218.1;11.10.2018;360;Thu;Holiday;7.9;1;0
205.66;11.10.2018;300;Thu;Holiday;10.9;1;25
205.35;11.10.2018;240;Thu;Holiday;10.9;1;25
205.06;11.10.2018;180;Thu;Holiday;10.9;1;25
205.25;11.10.2018;120;Thu;Holiday;12.0;1;100
204.74;11.10.2018;60;Thu;Holiday;12.0;1;100
205.86;11.10.2018;0;Thu;Holiday;12.0;1;100
209.61;10.10.2018;1380;Wed;Regular;12.1;1;100
207.89;10.10.2018;1320;Wed;Regular;12.1;1;100
215.31;10.10.2018;1260;Wed;Regular;12.1;1;100
223.48;10.10.2018;1200;Wed;Regular;13.0;1;100
232.63;10.10.2018;1140;Wed;Regular;13.0;1;100
249.5;10.10.2018;1080;Wed;Regular;13.0;1;100
266.9;10.10.2018;1020;Wed;Regular;13.2;2;100
281.82;10.10.2018;960;Wed;Regular;13.2;2;100
280.65;10.10.2018;900;Wed;Regular;13.2;2;100
282.51;10.10.2018;840;Wed;Regular;11.0;1;95
282.2;10.10.2018;780;Wed;Regular;11.0;1;95
283.82;10.10.2018;720;Wed;Regular;11.0;1;95
286.5;10.10.2018;660;Wed;Regular;7.2;1;95
286.33;10.10.2018;600;Wed;Regular;7.2;1;95
285.12;10.10.2018;540;Wed;Regular;7.2;1;95
265;10.10.2018;480;Wed;Regular;5.6;1;25
238.38;10.10.2018;420;Wed;Regular;5.6;1;25
213.91;10.10.2018;360;Wed;Regular;5.6;1;25
203.97;10.10.2018;300;Wed;Regular;5.1;0;25
204.99;10.10.2018;240;Wed;Regular;5.1;0;25
204.91;10.10.2018;180;Wed;Regular;5.1;0;25
204.46;10.10.2018;120;Wed;Regular;7.4;1;95
204.01;10.10.2018;60;Wed;Regular;7.4;1;95
203.76;10.10.2018;0;Wed;Regular;7.4;1;95
204.8;09.10.2018;1380;Tue;Regular;5.7;0;25
209.86;09.10.2018;1320;Tue;Regular;5.7;0;25
215.48;09.10.2018;1260;Tue;Regular;5.7;0;25
222.8;09.10.2018;1200;Tue;Regular;8.0;0;100
232.59;09.10.2018;1140;Tue;Regular;8.0;0;100
245.8;09.10.2018;1080;Tue;Regular;8.0;0;100
267.58;09.10.2018;1020;Tue;Regular;9.1;1;75
276.75;09.10.2018;960;Tue;Regular;9.1;1;75
282.38;09.10.2018;900;Tue;Regular;9.1;1;75
281.79;09.10.2018;840;Tue;Regular;8.6;1;60
283.95;09.10.2018;780;Tue;Regular;8.6;1;60
287.63;09.10.2018;720;Tue;Regular;8.6;1;60
287.6;09.10.2018;660;Tue;Regular;4.0;1;25
284.62;09.10.2018;600;Tue;Regular;4.0;1;25
283.4;09.10.2018;540;Tue;Regular;4.0;1;25
265.76;09.10.2018;480;Tue;Regular;-0.1;0;25
234.01;09.10.2018;420;Tue;Regular;-0.1;0;25
218.44;09.10.2018;360;Tue;Regular;-0.1;0;25
206.22;09.10.2018;300;Tue;Regular;1.5;0;75
205.41;09.10.2018;240;Tue;Regular;1.5;0;75
204.53;09.10.2018;180;Tue;Regular;1.5;0;75
204.72;09.10.2018;120;Tue;Regular;2.2;0;100
203.39;09.10.2018;60;Tue;Regular;2.2;0;100
203.44;09.10.2018;0;Tue;Regular;2.2;0;100
205.54;08.10.2018;1380;Mon;Regular;1.3;0;25
205.44;08.10.2018;1320;Mon;Regular;1.3;0;25
214.67;08.10.2018;1260;Mon;Regular;1.3;0;25
219.85;08.10.2018;1200;Mon;Regular;5.9;1;25
227.79;08.10.2018;1140;Mon;Regular;5.9;1;25
238.42;08.10.2018;1080;Mon;Regular;5.9;1;25
260.54;08.10.2018;1020;Mon;Regular;7.3;3;25
276.28;08.10.2018;960;Mon;Regular;7.3;3;25
279.65;08.10.2018;900;Mon;Regular;7.3;3;25
273.9;08.10.2018;840;Mon;Regular;5.5;3;100
278.92;08.10.2018;780;Mon;Regular;5.5;3;100
286.73;08.10.2018;720;Mon;Regular;5.5;3;100
284.55;08.10.2018;660;Mon;Regular;5.8;3;100
284.25;08.10.2018;600;Mon;Regular;5.8;3;100
279.46;08.10.2018;540;Mon;Regular;5.8;3;100
262.07;08.10.2018;480;Mon;Regular;12.9;1;100
232.1;08.10.2018;420;Mon;Regular;12.9;1;100
208.52;08.10.2018;360;Mon;Regular;12.9;1;100
195.93;08.10.2018;300;Mon;Regular;13.2;1;100
196.37;08.10.2018;240;Mon;Regular;13.2;1;100
195.54;08.10.2018;180;Mon;Regular;13.2;1;100
195.29;08.10.2018;120;Mon;Regular;14.6;1;100
196.65;08.10.2018;60;Mon;Regular;14.6;1;100
196.18;08.10.2018;0;Mon;Regular;14.6;1;100
198.17;07.10.2018;1380;Sun;Regular;15.1;1;100
199.61;07.10.2018;1320;Sun;Regular;15.1;1;100
199.77;07.10.2018;1260;Sun;Regular;15.1;1;100
205.4;07.10.2018;1200;Sun;Regular;15.3;1;100
203.82;07.10.2018;1140;Sun;Regular;15.3;1;100
206.67;07.10.2018;1080;Sun;Regular;15.3;1;100
203.21;07.10.2018;1020;Sun;Regular;16.2;1;50
204.54;07.10.2018;960;Sun;Regular;16.2;1;50
204.55;07.10.2018;900;Sun;Regular;16.2;1;50
202.04;07.10.2018;840;Sun;Regular;12.8;1;75
204.34;07.10.2018;780;Sun;Regular;12.8;1;75
202.95;07.10.2018;720;Sun;Regular;12.8;1;75
203.48;07.10.2018;660;Sun;Regular;9.6;1;75
201.61;07.10.2018;600;Sun;Regular;9.6;1;75
200.7;07.10.2018;540;Sun;Regular;9.6;1;75
198.95;07.10.2018;480;Sun;Regular;8.2;1;0
197.3;07.10.2018;420;Sun;Regular;8.2;1;0
198.8;07.10.2018;360;Sun;Regular;8.2;1;0
197.44;07.10.2018;300;Sun;Regular;10.0;1;40
199.33;07.10.2018;240;Sun;Regular;10.0;1;40
197.41;07.10.2018;180;Sun;Regular;10.0;1;40
